Save for Later


134 seconds
Station information:
Name,Agent Number,Network Number,Latitude (dec.deg),Longitude (dec.deg),Height (m),Posn_Precision,Observing Authority
Auckland Aero,1962,C74082,-37.00813,174.78873,7,H,N/A
Note: Position precision types are: "W" = based on whole minutes, "T" = estimated to tenth minute,
"G" = derived from gridref , "E" = error cases derived from gridref,
"H" = based on GPS readings (NZGD49), "D" = by definition i.e. grid points.

Max_min: Daily
Station,Date(NZST),Tmax(C),Period(Hrs),Tmin(C),Period(Hrs),Tgmin(C),Period(Hrs),Tmean(C),RHmean(%),Period(Hrs),Freq
1962,19810127:0800,22.7,24,15.8,24,14.4,24,-,-,-,D
1962,19810128:0800,22.9,24,16.5,24,12.4,24,-,-,-,D
1962,19810129:0800,23.1,24,13.4,24,8.1,24,-,-,-,D
1962,19810130:0800,25.2,24,16.5,24,11.9,24,-,-,-,D
1962,19810131:0800,26.4,24,16.6,24,12.5,24,-,-,-,D
1962,19810201:0800,28.0,24,19.3,24,17.8,24,-,-,-,D
1962,19810202:0800,24.1,24,18.0,24,17.5,24,-,-,-,D
1962,19810203:0800,21.5,24,12.3,24,8.0,24,-,-,-,D
1962,19810204:0800,22.0,24,17.4,24,16.4,24,-,-,-,D
1962,19810205:0800,21.2,24,17.9,24,17.5,24,-,-,-,D
1962,19810206:0800,20.8,24,17.1,24,15.8,24,-,-,-,D
1962,19810207:0800,23.0,24,17.5,24,15.8,24,-,-,-,D
1962,19810208:0800,24.2,24,18.2,24,17.8,24,-,-,-,D
1962,19810209:0800,23.0,24,18.1,24,17.1,24,-,-,-,D
1962,19810210:0800,24.9,24,16.8,24,14.5,24,-,-,-,D
1962,19810211:0800,25.6,24,20.2,24,20.9,24,-,-,-,D
1962,19810212:0800,27.0,24,21.6,24,20.7,24,-,-,-,D
1962,19810213:0800,25.9,24,20.1,24,17.8,24,-,-,-,D
1962,19810214:0800,24.7,24,18.5,24,17.7,24,-,-,-,D
1962,19810215:0800,22.9,24,19.0,24,13.6,24,-,-,-,D
1962,19810216:0800,24.1,24,18.7,24,16.0,24,-,-,-,D
1962,19810217:0800,25.2,24,18.8,24,16.8,24,-,-,-,D
1962,19810218:0800,24.8,24,13.5,24,9.0,24,-,-,-,D
1962,19810219:0800,21.6,24,12.2,24,8.0,24,-,-,-,D
1962,19810220:0800,22.4,24,16.2,24,14.5,24,-,-,-,D
1962,19810221:0800,21.3,24,13.1,24,10.0,24,-,-,-,D
1962,19810222:0800,21.5,24,12.4,24,10.2,24,-,-,-,D
1962,19810223:0800,22.3,24,15.7,24,11.8,24,-,-,-,D
1962,19810224:0800,25.7,24,17.7,24,16.2,24,-,-,-,D
1962,19810225:0800,26.2,24,16.5,24,14.3,24,-,-,-,D
1962,19810226:0800,26.4,24,15.4,24,14.5,24,-,-,-,D
1962,19810227:0800,23.3,24,16.3,24,12.3,24,-,-,-,D
1962,19810228:0800,24.4,24,16.3,24,15.7,24,-,-,-,D
1962,19810301:0900,25.8,24,17.9,24,18.5,24,-,-,-,D
1962,19810302:0900,25.6,24,19.7,24,18.2,24,-,-,-,D
1962,19810303:0900,26.2,24,18.5,24,16.7,24,-,-,-,D
1962,19810304:0900,26.7,24,17.5,24,14.5,24,-,-,-,D
1962,19810305:0900,24.9,24,17.9,24,13.5,24,-,-,-,D
1962,19810306:0900,23.2,24,15.5,24,12.0,24,-,-,-,D
1962,19810307:0900,24.1,24,17.5,24,15.6,24,-,-,-,D
1962,19810308:0900,25.0,24,19.3,24,17.9,24,-,-,-,D
1962,19810309:0900,25.7,24,21.7,24,21.3,24,-,-,-,D
1962,19810310:0900,25.6,24,21.0,24,20.3,24,-,-,-,D
1962,19810311:0900,25.1,24,18.4,24,17.6,24,-,-,-,D
1962,19810312:0900,24.3,24,13.8,24,9.7,24,-,-,-,D
1962,19810313:0900,24.6,24,17.7,24,15.6,24,-,-,-,D
1962,19810314:0900,22.7,24,12.9,24,7.3,24,-,-,-,D
1962,19810315:0900,23.3,24,13.1,24,7.8,24,-,-,-,D
1962,19810316:0900,25.2,24,15.8,24,11.4,24,-,-,-,D
1962,19810317:0900,24.5,24,17.2,24,13.8,24,-,-,-,D
1962,19810318:0900,24.6,24,17.4,24,14.0,24,-,-,-,D
1962,19810319:0900,23.1,24,15.8,24,14.7,24,-,-,-,D
1962,19810320:0900,24.0,24,14.4,24,13.6,24,-,-,-,D
1962,19810321:0900,25.3,24,16.4,24,13.4,24,-,-,-,D
1962,19810322:0900,26.7,24,18.9,24,18.2,24,-,-,-,D
1962,19810323:0900,26.7,24,19.5,24,18.1,24,-,-,-,D
1962,19810324:0900,25.7,24,18.6,24,17.1,24,-,-,-,D
1962,19810325:0900,26.1,24,19.8,24,19.0,24,-,-,-,D
1962,19810326:0900,24.2,24,18.3,24,17.6,24,-,-,-,D
1962,19810327:0900,25.8,24,17.7,24,16.5,24,-,-,-,D
1962,19810328:0900,22.8,24,14.4,24,13.5,24,-,-,-,D
1962,19810329:0900,20.7,24,12.0,24,-,-,-,-,-,D
1962,19810330:0900,21.8,24,10.5,24,4.7,48,-,-,-,D
1962,19810331:0900,20.8,24,9.8,24,2.9,24,-,-,-,D
1962,19810401:0900,22.6,24,10.7,24,5.3,24,-,-,-,D
1962,19810402:0900,22.7,24,10.8,24,5.5,24,-,-,-,D
1962,19810403:0900,22.8,24,12.2,24,6.7,24,-,-,-,D
1962,19810404:0900,23.4,24,12.2,24,7.5,24,-,-,-,D
1962,19810405:0900,23.8,24,11.4,24,6.6,24,-,-,-,D
1962,19810406:0900,22.2,24,12.4,24,9.0,24,-,-,-,D
1962,19810407:0900,21.6,24,10.7,24,6.2,24,-,-,-,D
1962,19810408:0900,21.8,24,12.7,24,8.0,24,-,-,-,D
1962,19810409:0900,21.5,24,14.6,24,11.6,24,-,-,-,D
1962,19810410:0900,21.4,24,14.4,24,11.5,24,-,-,-,D
1962,19810411:0900,22.6,24,12.2,24,9.3,24,-,-,-,D
1962,19810412:0900,23.7,24,17.0,24,16.7,24,-,-,-,D
1962,19810413:0900,20.8,24,16.5,24,15.7,24,-,-,-,D
1962,19810414:0900,21.6,24,17.0,24,16.2,24,-,-,-,D
1962,19810415:0900,22.3,24,18.1,24,17.0,24,-,-,-,D
1962,19810416:0900,22.8,24,14.4,24,12.5,24,-,-,-,D
1962,19810417:0900,21.3,24,14.0,24,11.0,24,-,-,-,D
1962,19810418:0900,21.7,24,13.1,24,10.6,24,-,-,-,D
1962,19810419:0900,19.3,24,15.3,24,13.3,24,-,-,-,D
1962,19810420:0900,19.1,24,8.3,24,3.8,24,-,-,-,D
1962,19810421:0900,19.6,24,12.3,24,9.9,24,-,-,-,D
1962,19810422:0900,19.9,24,13.4,24,11.0,24,-,-,-,D
1962,19810423:0900,18.6,24,11.5,24,7.3,24,-,-,-,D
1962,19810424:0900,19.8,24,11.7,24,8.2,24,-,-,-,D
1962,19810425:0900,20.8,24,8.7,24,4.4,24,-,-,-,D
1962,19810426:0900,19.3,24,13.2,24,12.8,24,-,-,-,D
1962,19810427:0900,19.5,24,14.2,24,12.3,24,-,-,-,D
1962,19810428:0900,18.4,24,13.0,24,11.1,24,-,-,-,D
1962,19810429:0900,18.8,24,10.9,24,7.6,24,-,-,-,D
1962,19810430:0900,21.4,24,13.7,24,10.6,24,-,-,-,D
1962,19810501:0900,19.9,24,10.5,24,5.2,24,-,-,-,D
1962,19810502:0900,18.6,24,7.7,24,2.3,24,-,-,-,D
1962,19810503:0900,18.9,24,9.1,24,3.6,24,-,-,-,D
1962,19810504:0900,18.9,24,9.5,24,5.0,24,-,-,-,D
1962,19810505:0900,19.2,24,11.4,24,9.4,24,-,-,-,D
1962,19810506:0900,17.7,24,12.5,24,7.3,24,-,-,-,D
1962,19810507:0900,19.3,24,16.0,24,14.4,24,-,-,-,D
1962,19810508:0900,19.8,24,16.3,24,15.8,24,-,-,-,D
1962,19810509:0900,20.8,24,14.7,24,11.2,24,-,-,-,D
1962,19810510:0900,21.0,24,15.5,24,13.6,24,-,-,-,D
1962,19810511:0900,21.5,24,11.7,24,7.4,24,-,-,-,D
1962,19810512:0900,19.2,24,10.7,24,-,-,-,-,-,D
1962,19810513:0900,18.2,24,11.1,24,9.2,48,-,-,-,D
1962,19810514:0900,13.5,24,6.3,24,3.4,24,-,-,-,D
1962,19810515:0900,15.0,24,9.6,24,7.5,24,-,-,-,D
1962,19810516:0900,16.3,24,9.4,24,4.2,24,-,-,-,D
1962,19810517:0900,15.5,24,6.9,24,1.4,24,-,-,-,D
1962,19810518:0900,15.2,24,7.2,24,3.3,24,-,-,-,D
1962,19810519:0900,17.0,24,10.3,24,7.0,24,-,-,-,D
1962,19810520:0900,18.4,24,11.6,24,10.9,24,-,-,-,D
1962,19810521:0900,18.2,24,11.0,24,9.4,24,-,-,-,D
1962,19810522:0900,16.6,24,11.5,24,10.0,24,-,-,-,D
1962,19810523:0900,16.4,24,5.5,24,0.1,24,-,-,-,D
1962,19810524:0900,15.1,24,4.5,24,-1.2,24,-,-,-,D
1962,19810525:0900,14.2,24,6.0,24,0.1,24,-,-,-,D
1962,19810526:0900,15.4,24,6.5,24,1.2,24,-,-,-,D
1962,19810527:0900,15.7,24,7.5,24,2.6,24,-,-,-,D
1962,19810528:0900,15.4,24,9.3,24,7.8,24,-,-,-,D
1962,19810529:0900,16.5,24,8.3,24,5.0,24,-,-,-,D
1962,19810530:0900,15.4,24,3.7,24,-0.5,24,-,-,-,D
1962,19810531:0900,16.5,24,6.0,24,2.2,24,-,-,-,D
1962,19810601:0900,17.5,24,9.4,24,9.6,24,-,-,-,D
1962,19810602:0900,17.6,24,14.1,24,13.8,24,-,-,-,D
1962,19810603:0900,19.0,24,16.5,24,15.5,24,-,-,-,D
1962,19810604:0900,18.8,24,14.1,24,12.7,24,-,-,-,D
1962,19810605:0900,19.7,24,12.7,24,11.9,24,-,-,-,D
1962,19810606:0900,16.8,24,9.5,24,6.1,24,-,-,-,D
1962,19810607:0900,16.5,24,11.0,24,10.5,24,-,-,-,D
1962,19810608:0900,18.0,24,11.6,24,10.0,24,-,-,-,D
1962,19810609:0900,17.7,24,8.6,24,5.4,24,-,-,-,D
1962,19810610:0900,15.2,24,8.8,24,6.1,24,-,-,-,D
1962,19810611:0900,14.5,24,6.6,24,1.5,24,-,-,-,D
1962,19810612:0900,14.0,24,4.0,24,-0.9,24,-,-,-,D
1962,19810613:0900,16.1,24,6.1,24,5.1,24,-,-,-,D
1962,19810614:0900,18.5,24,11.3,24,7.1,24,-,-,-,D
1962,19810615:0900,14.6,24,9.8,24,5.9,24,-,-,-,D
1962,19810616:0900,17.5,24,10.8,24,9.3,24,-,-,-,D
1962,19810617:0900,17.6,24,9.9,24,8.3,24,-,-,-,D
1962,19810618:0900,15.0,24,8.5,24,5.0,24,-,-,-,D
1962,19810619:0900,15.1,24,7.6,24,5.2,24,-,-,-,D
1962,19810620:0900,14.2,24,9.6,24,8.0,24,-,-,-,D
1962,19810621:0900,14.4,24,4.0,24,0.5,24,-,-,-,D
1962,19810622:0900,14.3,24,5.1,24,0.0,24,-,-,-,D
1962,19810623:0900,12.7,24,6.6,24,5.1,24,-,-,-,D
1962,19810624:0900,12.7,24,5.3,24,0.4,24,-,-,-,D
1962,19810625:0900,12.2,24,1.8,24,-3.4,24,-,-,-,D
1962,19810626:0900,13.0,24,5.3,24,0.1,24,-,-,-,D
1962,19810627:0900,16.1,24,8.5,24,8.2,24,-,-,-,D
1962,19810628:0900,19.1,24,12.0,24,10.6,24,-,-,-,D
1962,19810629:0900,16.5,24,10.5,24,9.5,24,-,-,-,D
1962,19810630:0900,15.2,24,10.2,24,7.3,24,-,-,-,D
1962,19810701:0900,13.9,24,8.5,24,2.7,24,-,-,-,D
1962,19810702:0900,15.3,24,4.4,24,0.1,24,-,-,-,D
1962,19810703:0900,15.4,24,5.2,24,5.1,24,-,-,-,D
1962,19810704:0900,16.8,24,10.0,24,6.5,24,-,-,-,D
1962,19810705:0900,15.0,24,8.9,24,6.4,24,-,-,-,D
1962,19810706:0900,18.1,24,11.1,24,8.6,24,-,-,-,D
1962,19810707:0900,16.5,24,10.8,24,9.0,24,-,-,-,D
1962,19810708:0900,15.6,24,8.3,24,7.7,24,-,-,-,D
1962,19810709:0900,14.8,24,9.5,24,8.5,24,-,-,-,D
1962,19810710:0900,15.1,24,8.5,24,7.2,24,-,-,-,D
1962,19810711:0900,13.0,24,5.6,24,0.7,24,-,-,-,D
1962,19810712:0900,13.5,24,3.1,24,-1.4,24,-,-,-,D
1962,19810713:0900,12.2,24,2.8,24,-2.9,24,-,-,-,D
1962,19810714:0900,11.5,24,1.7,24,-3.3,24,-,-,-,D
1962,19810715:0900,10.6,24,1.8,24,-2.7,24,-,-,-,D
1962,19810716:0900,11.6,24,5.6,24,1.8,24,-,-,-,D
1962,19810717:0900,12.4,24,4.2,24,-0.9,24,-,-,-,D
1962,19810718:0900,13.0,24,4.2,24,0.9,24,-,-,-,D
1962,19810719:0900,13.2,24,6.5,24,5.0,24,-,-,-,D
1962,19810720:0900,11.8,24,3.7,24,0.4,24,-,-,-,D
1962,19810721:0900,10.8,24,3.9,24,0.0,24,-,-,-,D
1962,19810722:0900,12.7,24,2.5,24,-1.9,24,-,-,-,D
1962,19810723:0900,12.7,24,2.5,24,-1.9,24,-,-,-,D
1962,19810724:0900,14.6,24,4.8,24,3.4,24,-,-,-,D
1962,19810725:0900,14.9,24,8.0,24,5.1,24,-,-,-,D
1962,19810726:0900,16.8,24,11.3,24,10.1,24,-,-,-,D
1962,19810727:0900,15.4,24,6.2,24,3.0,24,-,-,-,D
1962,19810728:0900,14.7,24,8.5,24,7.5,24,-,-,-,D
1962,19810729:0900,14.4,24,10.2,24,9.0,24,-,-,-,D
1962,19810730:0900,14.6,24,11.0,24,9.6,24,-,-,-,D
1962,19810731:0900,15.4,24,10.1,24,8.0,24,-,-,-,D
1962,19810801:0900,14.9,24,8.6,24,5.9,24,-,-,-,D
1962,19810802:0900,13.9,24,6.7,24,5.3,24,-,-,-,D
1962,19810803:0900,12.6,24,5.7,24,3.5,24,-,-,-,D
1962,19810804:0900,11.5,24,4.8,24,2.2,24,-,-,-,D
1962,19810805:0900,10.7,24,4.1,24,-1.4,24,-,-,-,D
1962,19810806:0900,12.7,24,5.5,24,4.3,24,-,-,-,D
1962,19810807:0900,12.1,24,8.8,24,8.2,24,-,-,-,D
1962,19810808:0900,15.8,24,11.2,24,8.3,24,-,-,-,D
1962,19810809:0900,16.0,24,9.4,24,8.4,24,-,-,-,D
1962,19810810:0900,12.5,24,8.5,24,7.0,24,-,-,-,D
1962,19810811:0900,15.4,24,10.1,24,8.3,24,-,-,-,D
1962,19810812:0900,16.1,24,7.6,24,3.6,24,-,-,-,D
1962,19810813:0900,14.0,24,2.2,24,-2.6,24,-,-,-,D
1962,19810814:0900,13.5,24,6.2,24,4.0,24,-,-,-,D
1962,19810815:0900,13.9,24,8.5,24,5.0,24,-,-,-,D
1962,19810816:0900,17.1,24,9.5,24,7.1,24,-,-,-,D
1962,19810817:0900,14.2,24,8.5,24,3.0,24,-,-,-,D
1962,19810818:0900,14.0,24,5.7,24,3.1,24,-,-,-,D
1962,19810819:0900,14.9,24,10.1,24,9.2,24,-,-,-,D
1962,19810820:0900,14.7,24,10.6,24,9.2,24,-,-,-,D
1962,19810821:0900,14.0,24,10.2,24,8.5,24,-,-,-,D
1962,19810822:0900,13.7,24,6.3,24,2.4,24,-,-,-,D
1962,19810823:0900,13.2,24,9.7,24,8.1,24,-,-,-,D
1962,19810824:0900,16.0,24,11.5,24,10.2,24,-,-,-,D
1962,19810825:0900,15.6,24,9.7,24,9.0,24,-,-,-,D
1962,19810826:0900,14.1,24,9.5,24,7.1,24,-,-,-,D
1962,19810827:0900,13.9,24,5.5,24,-0.5,24,-,-,-,D
1962,19810828:0900,14.5,24,5.5,24,2.1,24,-,-,-,D
1962,19810829:0900,12.6,24,4.1,24,-0.6,24,-,-,-,D
1962,19810830:0900,12.5,24,3.9,24,-1.3,24,-,-,-,D
1962,19810831:0900,14.7,24,7.1,24,6.9,24,-,-,-,D
1962,19810901:0900,15.1,24,10.0,24,9.5,24,-,-,-,D
1962,19810902:0900,15.1,24,10.7,24,8.0,24,-,-,-,D
1962,19810903:0900,13.1,24,10.3,24,9.0,24,-,-,-,D
1962,19810904:0900,14.4,24,10.2,24,8.7,24,-,-,-,D
1962,19810905:0900,13.7,24,9.1,24,6.0,24,-,-,-,D
1962,19810906:0900,14.7,24,5.5,24,4.2,24,-,-,-,D
1962,19810907:0900,12.8,24,7.9,24,6.6,24,-,-,-,D
1962,19810908:0900,14.2,24,10.7,24,9.7,24,-,-,-,D
1962,19810909:0900,14.7,24,11.2,24,9.1,24,-,-,-,D
1962,19810910:0900,14.9,24,11.0,24,8.7,24,-,-,-,D
1962,19810911:0900,13.9,24,9.6,24,6.5,24,-,-,-,D
1962,19810912:0900,14.3,24,10.1,24,8.0,24,-,-,-,D
1962,19810913:0900,15.2,24,10.2,24,7.9,24,-,-,-,D
1962,19810914:0900,14.8,24,11.1,24,7.9,24,-,-,-,D
1962,19810915:0900,15.0,24,8.2,24,6.3,24,-,-,-,D
1962,19810916:0900,12.9,24,9.7,24,8.3,24,-,-,-,D
1962,19810917:0900,14.2,24,5.4,24,1.4,24,-,-,-,D
1962,19810918:0900,15.9,24,5.4,24,0.5,24,-,-,-,D
1962,19810919:0900,14.4,24,9.2,24,6.2,24,-,-,-,D
1962,19810920:0900,14.8,24,11.8,24,11.1,24,-,-,-,D
1962,19810921:0900,17.0,24,11.4,24,10.0,24,-,-,-,D
1962,19810922:0900,13.8,24,9.0,24,7.9,24,-,-,-,D
1962,19810923:0900,13.8,24,9.4,24,8.5,24,-,-,-,D
1962,19810924:0900,15.0,24,9.0,24,6.5,24,-,-,-,D
1962,19810925:0900,18.7,24,14.0,24,14.3,24,-,-,-,D
1962,19810926:0900,14.9,24,11.1,24,8.9,24,-,-,-,D
1962,19810927:0900,16.4,24,8.2,24,7.7,24,-,-,-,D
1962,19810928:0900,15.2,24,10.6,24,9.5,24,-,-,-,D
1962,19810929:0900,17.2,24,11.6,24,10.5,24,-,-,-,D
1962,19810930:0900,14.7,24,11.4,24,10.3,24,-,-,-,D
1962,19811001:0900,15.1,24,11.1,24,9.3,24,-,-,-,D
1962,19811002:0900,15.9,24,9.3,24,4.8,24,-,-,-,D
1962,19811003:0900,17.7,24,12.9,24,11.1,24,-,-,-,D
1962,19811004:0900,19.6,24,9.5,24,5.3,24,-,-,-,D
1962,19811005:0900,19.2,24,12.0,24,9.7,24,-,-,-,D
1962,19811006:0900,20.1,24,11.3,24,10.4,24,-,-,-,D
1962,19811007:0900,15.4,24,11.4,24,10.4,24,-,-,-,D
1962,19811008:0900,15.4,24,7.2,24,2.7,24,-,-,-,D
1962,19811009:0900,15.2,24,11.8,24,10.0,24,-,-,-,D
1962,19811010:0900,15.8,24,7.7,24,2.4,24,-,-,-,D
1962,19811011:0900,17.2,24,11.3,24,9.4,24,-,-,-,D
1962,19811012:0900,15.8,24,11.1,24,8.6,24,-,-,-,D
1962,19811013:0900,17.1,24,11.1,24,6.2,24,-,-,-,D
1962,19811014:0900,15.8,24,8.0,24,2.4,24,-,-,-,D
1962,19811015:0900,17.0,24,7.6,24,4.5,24,-,-,-,D
1962,19811016:0900,15.3,24,11.7,24,11.0,24,-,-,-,D
1962,19811017:0900,19.1,24,11.6,24,9.4,24,-,-,-,D
1962,19811018:0900,12.6,24,9.4,24,5.3,24,-,-,-,D
1962,19811019:0900,13.2,24,8.6,24,5.1,24,-,-,-,D
1962,19811020:0900,17.7,24,10.8,24,5.8,24,-,-,-,D
1962,19811021:0900,17.3,24,8.7,24,3.7,24,-,-,-,D
1962,19811022:0900,18.9,24,9.8,24,5.0,24,-,-,-,D
1962,19811023:0900,19.9,24,13.5,24,12.0,24,-,-,-,D
1962,19811024:0900,20.8,24,15.7,24,10.1,24,-,-,-,D
1962,19811025:0800,18.8,24,13.8,24,13.0,24,-,-,-,D
1962,19811026:0800,17.5,24,12.5,24,11.5,24,-,-,-,D
1962,19811027:0800,16.2,24,12.0,24,10.6,24,-,-,-,D
1962,19811028:0800,14.7,24,6.7,24,-1.0,24,-,-,-,D
1962,19811029:0800,14.5,24,5.9,24,-0.3,24,-,-,-,D
1962,19811030:0800,15.3,24,8.7,24,6.5,24,-,-,-,D
1962,19811031:0800,15.4,24,12.9,24,13.8,24,-,-,-,D
1962,19811101:0800,16.9,24,14.0,24,13.6,24,-,-,-,D
1962,19811102:0800,15.7,24,10.5,24,9.8,24,-,-,-,D
1962,19811103:0800,15.0,24,11.0,24,10.7,24,-,-,-,D
1962,19811104:0800,15.3,24,12.0,24,12.0,24,-,-,-,D
1962,19811105:0800,16.5,24,12.2,24,11.6,24,-,-,-,D
1962,19811106:0800,16.6,24,11.8,24,8.5,24,-,-,-,D
1962,19811107:0800,20.6,24,15.3,24,14.0,24,-,-,-,D
1962,19811108:0800,18.8,24,15.6,24,15.3,24,-,-,-,D
1962,19811109:0800,20.5,24,10.6,24,5.7,24,-,-,-,D
1962,19811110:0800,19.1,24,13.1,24,11.6,24,-,-,-,D
1962,19811111:0800,20.0,24,10.8,24,7.0,24,-,-,-,D
1962,19811112:0800,17.5,24,13.4,24,11.8,24,-,-,-,D
1962,19811113:0800,17.1,24,13.9,24,13.6,24,-,-,-,D
1962,19811114:0800,22.0,24,14.2,24,11.4,24,-,-,-,D
1962,19811115:0800,20.7,24,17.0,24,16.2,24,-,-,-,D
1962,19811116:0800,18.7,24,14.3,24,12.0,24,-,-,-,D
1962,19811117:0800,21.1,24,12.9,24,8.1,24,-,-,-,D
1962,19811118:0800,18.1,24,12.4,24,9.5,24,-,-,-,D
1962,19811119:0800,17.2,24,11.7,24,8.6,24,-,-,-,D
1962,19811120:0800,18.2,24,14.1,24,13.0,24,-,-,-,D
1962,19811121:0800,19.0,24,9.4,24,4.0,24,-,-,-,D
1962,19811122:0800,20.0,24,12.8,24,11.3,24,-,-,-,D
1962,19811123:0800,18.0,24,12.5,24,12.1,24,-,-,-,D
1962,19811124:0800,18.9,24,9.8,24,7.4,24,-,-,-,D
1962,19811125:0800,18.9,24,10.3,24,4.6,24,-,-,-,D
1962,19811126:0800,19.2,24,11.7,24,7.2,24,-,-,-,D
1962,19811127:0800,20.6,24,9.5,24,3.6,24,-,-,-,D
1962,19811128:0800,20.4,24,12.6,24,9.9,24,-,-,-,D
1962,19811129:0800,19.5,24,15.2,24,14.6,24,-,-,-,D
1962,19811130:0800,23.0,24,17.7,24,17.5,24,-,-,-,D
1962,19811201:0800,22.8,24,17.4,24,15.7,24,-,-,-,D
1962,19811202:0800,20.7,24,17.2,24,15.7,24,-,-,-,D
1962,19811203:0800,21.5,24,15.0,24,12.1,24,-,-,-,D
1962,19811204:0800,20.2,24,10.6,24,4.6,24,-,-,-,D
1962,19811205:0800,22.7,24,14.8,24,12.3,24,-,-,-,D
1962,19811206:0800,20.6,24,16.0,24,12.5,24,-,-,-,D
1962,19811207:0800,23.3,24,17.2,24,13.1,24,-,-,-,D
1962,19811208:0800,23.1,24,18.6,24,17.5,24,-,-,-,D
1962,19811209:0800,20.4,24,11.1,24,6.7,24,-,-,-,D
1962,19811210:0800,20.1,24,14.3,24,12.8,24,-,-,-,D
1962,19811211:0800,19.2,24,13.4,24,9.4,24,-,-,-,D
1962,19811212:0800,19.0,24,9.4,24,3.1,24,-,-,-,D
1962,19811213:0800,21.4,24,11.7,24,6.7,24,-,-,-,D
1962,19811214:0800,21.4,24,11.5,24,6.1,24,-,-,-,D
1962,19811215:0800,19.8,24,16.1,24,14.3,24,-,-,-,D
1962,19811216:0800,21.0,24,17.0,24,15.1,24,-,-,-,D
1962,19811217:0800,23.0,24,16.6,24,13.8,24,-,-,-,D
1962,19811218:0800,23.7,24,18.0,24,17.6,24,-,-,-,D
1962,19811219:0800,23.1,24,17.4,24,16.6,24,-,-,-,D
1962,19811220:0800,22.4,24,15.8,24,14.3,24,-,-,-,D
1962,19811221:0800,22.1,24,13.2,24,8.4,24,-,-,-,D
1962,19811222:0800,23.5,24,16.0,24,12.1,24,-,-,-,D
1962,19811223:0800,25.3,24,16.6,24,13.5,24,-,-,-,D
1962,19811224:0800,24.9,24,17.9,24,17.6,24,-,-,-,D
1962,19811225:0800,25.8,24,17.8,24,14.3,24,-,-,-,D
1962,19811226:0800,24.5,24,17.7,24,15.0,24,-,-,-,D
1962,19811227:0800,25.4,24,17.9,24,15.0,24,-,-,-,D
1962,19811228:0800,24.4,24,18.1,24,15.7,24,-,-,-,D
1962,19811229:0800,23.8,24,16.9,24,14.7,24,-,-,-,D
1962,19811230:0800,21.6,24,17.2,24,15.2,24,-,-,-,D
1962,19811231:0800,24.1,24,18.1,24,16.1,24,-,-,-,D
1962,19820101:0800,23.4,24,18.4,24,17.1,24,-,-,-,D
1962,19820102:0800,24.4,24,16.4,24,12.0,24,-,-,-,D
1962,19820103:0800,24.0,24,15.6,24,12.0,24,-,-,-,D
1962,19820104:0800,25.8,24,18.4,24,16.8,24,-,-,-,D
1962,19820105:0800,23.0,24,17.7,24,15.2,24,-,-,-,D
1962,19820106:0800,24.3,24,17.9,24,16.9,24,-,-,-,D
1962,19820107:0800,25.1,24,15.6,24,14.0,24,-,-,-,D
1962,19820108:0800,21.1,24,11.4,24,6.0,24,-,-,-,D
1962,19820109:0800,21.0,24,12.3,24,7.3,24,-,-,-,D
1962,19820110:0800,22.4,24,15.6,24,10.1,24,-,-,-,D
1962,19820111:0800,23.6,24,14.6,24,9.6,24,-,-,-,D
1962,19820112:0800,23.5,24,14.1,24,8.6,24,-,-,-,D
1962,19820113:0800,23.5,24,13.6,24,8.2,24,-,-,-,D
1962,19820114:0800,23.8,24,15.7,24,12.3,24,-,-,-,D
1962,19820115:0800,23.7,24,18.4,24,15.0,24,-,-,-,D
1962,19820116:0800,25.2,24,18.2,24,16.9,24,-,-,-,D
1962,19820117:0800,23.0,24,14.2,24,9.4,24,-,-,-,D
1962,19820118:0800,27.0,24,16.4,24,12.2,24,-,-,-,D
1962,19820119:0800,26.4,24,19.0,24,17.1,24,-,-,-,D
1962,19820120:0800,23.6,24,13.1,24,11.3,24,-,-,-,D
1962,19820121:0800,22.5,24,13.0,24,10.7,24,-,-,-,D
1962,19820122:0800,22.5,24,18.0,24,16.5,24,-,-,-,D
1962,19820123:0800,24.2,24,19.4,24,17.8,24,-,-,-,D
1962,19820124:0800,26.6,24,16.8,24,15.0,24,-,-,-,D
1962,19820125:0800,21.5,24,15.2,24,13.8,24,-,-,-,D
1962,19820126:0800,20.8,24,16.9,24,15.6,24,-,-,-,D
1962,19820127:0800,24.0,24,18.7,24,16.0,24,-,-,-,D
1962,19820128:0800,27.6,24,17.1,24,15.7,24,-,-,-,D
1962,19820129:0800,20.9,24,13.6,24,11.0,24,-,-,-,D
1962,19820130:0800,25.3,24,12.7,24,10.4,24,-,-,-,D
1962,19820131:0800,25.4,24,16.6,24,13.2,24,-,-,-,D
1962,19820201:0800,25.9,24,16.6,24,13.2,24,-,-,-,D
1962,19820202:0800,26.9,24,16.6,24,11.0,24,-,-,-,D
1962,19820203:0800,27.8,24,18.6,24,16.9,24,-,-,-,D
1962,19820204:0800,27.9,24,17.4,24,13.1,24,-,-,-,D
1962,19820205:0800,25.2,24,19.1,24,17.7,24,-,-,-,D
1962,19820206:0800,23.8,24,15.1,24,13.6,24,-,-,-,D
1962,19820207:0800,20.4,24,11.2,24,7.2,24,-,-,-,D
1962,19820208:0800,21.5,24,11.5,24,6.5,24,-,-,-,D
1962,19820209:0800,22.6,24,12.4,24,7.7,24,-,-,-,D
1962,19820210:0800,26.4,24,15.3,24,10.7,24,-,-,-,D
